relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
indication,indication,27452,14394_13217_32668_12529_32669_44309_12937_13216_13964_12938_12925_7110_14245_12924_60662_32670_44310_12939_15253_11636,disease,Diamond-Blackfan anemia,MONDO_grouped,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,38496,1713,disease,inherited aplastic anemia,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,27452,14394_13217_32668_12529_32669_44309_12937_13216_13964_12938_12925_7110_14245_12924_60662_32670_44310_12939_15253_11636,disease,Diamond-Blackfan anemia,MONDO_grouped,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,38496,1713,disease,inherited aplastic anemia,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,15107,DB00570,drug,Vinblastine,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14849,DB00888,drug,Mechlorethamine,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14849,DB00888,drug,Mechlorethamine,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14849,DB00888,drug,Mechlorethamine,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14849,DB00888,drug,Mechlorethamine,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14849,DB00888,drug,Mechlorethamine,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14954,DB00531,drug,Cyclophosphamide,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,30990,9691_15821_45071,disease,mycosis fungoides and variants,MONDO_grouped,20194,DB12498,drug,Mogamulizumab,DrugBank
indication,indication,39208,15758,disease,primary cutaneous T-cell lymphoma,MONDO,20194,DB12498,drug,Mogamulizumab,DrugBank
indication,indication,83785,15808,disease,folliculotropic mycosis fungoides,MONDO,20194,DB12498,drug,Mogamulizumab,DrugBank
indication,indication,83786,15809,disease,localized pagetoid reticulosis,MONDO,20194,DB12498,drug,Mogamulizumab,DrugBank
indication,indication,33452,18031,disease,granulomatous slack skin disease,MONDO,20194,DB12498,drug,Mogamulizumab,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14158,DB00328,drug,Indomethacin,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14158,DB00328,drug,Indomethacin,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14158,DB00328,drug,Indomethacin,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14204,DB00605,drug,Sulindac,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14204,DB00605,drug,Sulindac,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14204,DB00605,drug,Sulindac,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14238,DB00788,drug,Naproxen,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14238,DB00788,drug,Naproxen,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14238,DB00788,drug,Naproxen,DrugBank
indication,indication,35992,4857,disease,tendinitis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,36562,2181,disease,exostosis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,83787,6898,disease,periarthritis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83788,6545_44719,disease,erythema multiforme,MONDO_grouped,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,32746,18229,disease,Stevens-Johnson syndrome,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,33601,5001_4966,disease,gastritis,MONDO_grouped,20442,DB11656,drug,Rebamipide,DrugBank
indication,indication,33601,5001_4966,disease,gastritis,MONDO_grouped,20462,DB13640,drug,Acetoxolone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,36433,6955,disease,rheumatic heart disease,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14597,DB00250,drug,Dapsone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,15780,DB00891,drug,Sulfapyridine,DrugBank
indication,indication,33410,15614_6565,disease,dermatitis herpetiformis,MONDO_grouped,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14520,DB11100,drug,Allantoin,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14520,DB11100,drug,Allantoin,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,18230,DB05679,drug,Ustekinumab,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,18230,DB05679,drug,Ustekinumab,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14585,DB11118,drug,Ammonia,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14585,DB11118,drug,Ammonia,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14194,DB00563,drug,Methotrexate,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14112,DB00926,drug,Etretinate,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14112,DB00926,drug,Etretinate,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,20166,DB14762,drug,Risankizumab,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,20166,DB14762,drug,Risankizumab,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,15809,DB00799,drug,Tazarotene,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,15809,DB00799,drug,Tazarotene,DrugBank
indication,indication,38024,5083,disease,psoriasis,MONDO,16496,DB01677,drug,Fumaric Acid,DrugBank
indication,indication,39728,6592,disease,parapsoriasis,MONDO,16496,DB01677,drug,Fumaric Acid,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83789,43789,disease,serum sickness,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,18416,DB06168,drug,Canakinumab,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14283,DB01032,drug,Probenecid,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14024,DB00635,drug,Prednisone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14204,DB00605,drug,Sulindac,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14019,DB00443,drug,Betamethasone,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14911,DB00437,drug,Allopurinol,DrugBank
indication,indication,83790,5393,disease,gout,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,20157,DB00874,drug,Guaifenesin,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,20157,DB00874,drug,Guaifenesin,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,20294,DB11160,drug,Phenyltoloxamine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,20294,DB11160,drug,Phenyltoloxamine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,15210,DB06691,drug,Mepyramine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,15210,DB06691,drug,Mepyramine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,15122,DB00792,drug,Tripelennamine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,15122,DB00792,drug,Tripelennamine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,20295,DB04819,drug,Methapyrilene,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,20295,DB04819,drug,Methapyrilene,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17252,DB08799,drug,Antazoline,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17252,DB08799,drug,Antazoline,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,15660,DB11742,drug,Ebastine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,15660,DB11742,drug,Ebastine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,14249,DB00852,drug,Pseudoephedrine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,14249,DB00852,drug,Pseudoephedrine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17258,DB09488,drug,Acrivastine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17258,DB09488,drug,Acrivastine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,16066,DB00835,drug,Brompheniramine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,16066,DB00835,drug,Brompheniramine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,16490,DB01620,drug,Pheniramine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,16490,DB01620,drug,Pheniramine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17243,DB01246,drug,Alimemazine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17243,DB01246,drug,Alimemazine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,15064,DB14512,drug,Mometasone furoate,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,15064,DB14512,drug,Mometasone furoate,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17229,DB00341,drug,Cetirizine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17229,DB00341,drug,Cetirizine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,14266,DB00950,drug,Fexofenadine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,14266,DB00950,drug,Fexofenadine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,14269,DB00959,drug,Methylprednisolone,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17256,DB08936,drug,Chlorcyclizine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17256,DB08936,drug,Chlorcyclizine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,15783,DB01176,drug,Cyclizine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,15783,DB01176,drug,Cyclizine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,17245,DB01619,drug,Phenindamine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,17245,DB01619,drug,Phenindamine,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,14020,DB00588,drug,Fluticasone propionate,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,14020,DB00588,drug,Fluticasone propionate,DrugBank
indication,indication,37888,11786_5324_24332,disease,allergic rhinitis,MONDO_grouped,14950,DB00455,drug,Loratadine,DrugBank
indication,indication,83791,6004,disease,vasomotor rhinitis,MONDO,14950,DB00455,drug,Loratadine,DrugBank
